Date,Open,High,Low,Close,Adj Close,Volume
2017-12-07,20.799999,21.242001,20.736668,20.749332,20.749332,71709000
2017-12-08,20.973333,21.132000,20.750668,21.008667,21.008667,52027500
2017-12-11,20.975332,21.934000,20.916668,21.927334,21.927334,119070000
2017-12-12,22.030001,22.762667,22.002001,22.735332,22.735332,130998000
2017-12-13,22.728666,22.948000,22.433332,22.601999,22.601999,93322500
2017-12-14,22.733999,23.162666,22.459999,22.525999,22.525999,86998500
2017-12-15,22.802668,22.926666,22.384001,22.896667,22.896667,103998000
2017-12-18,22.993334,23.115334,22.505333,22.591333,22.591333,82143000
2017-12-19,22.684000,22.766001,22.020000,22.073334,22.073334,102375000
2017-12-20,22.179333,22.206667,21.669333,21.931999,21.931999,89307000
2017-12-21,21.972668,22.249332,21.813999,22.110666,22.110666,65778000
2017-12-22,21.967333,22.061333,21.654667,21.680000,21.680000,63237000
2017-12-26,21.588667,21.596001,21.105333,21.152666,21.152666,65676000
2017-12-27,21.066668,21.178667,20.716667,20.775999,20.775999,70681500
2017-12-28,20.783333,21.054667,20.636000,21.024000,21.024000,64744500
2017-12-29,21.078667,21.094000,20.666668,20.756666,20.756666,56658000
2018-01-02,20.799999,21.474001,20.733334,21.368668,21.368668,65283000
2018-01-03,21.400000,21.683332,21.036667,21.150000,21.150000,67822500
2018-01-04,20.858000,21.236668,20.378668,20.974667,20.974667,149194500
2018-01-05,21.108000,21.149332,20.799999,21.105333,21.105333,68868000
2018-01-08,21.066668,22.468000,21.033333,22.427334,22.427334,147891000
2018-01-09,22.344000,22.586666,21.826668,22.246000,22.246000,107199000
2018-01-10,22.146667,22.466667,22.000000,22.320000,22.320000,64648500
2018-01-11,22.349333,22.987333,22.217333,22.530001,22.530001,99682500
2018-01-12,22.575333,22.694000,22.244667,22.414667,22.414667,72376500
2018-01-16,22.502666,23.000000,22.320000,22.670668,22.670668,97114500
2018-01-17,22.698000,23.266666,22.650000,23.143999,23.143999,106552500
2018-01-18,23.044666,23.486668,22.916000,22.971333,22.971333,85287000
2018-01-19,23.000000,23.372667,22.840000,23.334667,23.334667,73324500
2018-01-22,23.293333,23.855333,23.280001,23.437332,23.437332,93156000
2018-01-23,24.000000,24.033333,23.400000,23.519333,23.519333,81981000
2018-01-24,23.638666,23.650000,22.901333,23.059334,23.059334,79312500
2018-01-25,23.218000,23.280001,22.426666,22.509333,22.509333,101104500
2018-01-26,22.766666,22.933332,22.380667,22.856667,22.856667,68091000
2018-01-29,22.656668,23.389999,22.552000,23.302000,23.302000,71206500
2018-01-30,23.009333,23.218000,22.811333,23.054667,23.054667,70765500
2018-01-31,23.167334,23.746000,23.012667,23.620667,23.620667,93211500
2018-02-01,23.400000,23.977333,23.242001,23.283333,23.283333,62965500
2018-02-02,23.229334,23.463333,22.700666,22.916668,22.916668,55572000
2018-02-05,22.531334,22.964666,22.200001,22.208668,22.208668,66961500
2018-02-06,21.680668,22.414667,21.566668,22.264668,22.264668,76326000
2018-02-07,22.599333,23.066668,22.377333,23.000000,23.000000,104538000
2018-02-08,22.887333,23.241333,20.973333,21.015333,21.015333,154719000
2018-02-09,21.328667,21.398666,19.650667,20.694668,20.694668,194005500
2018-02-12,21.075333,21.205334,20.416668,21.048668,21.048668,93417000
2018-02-13,21.001333,21.612667,20.834000,21.577333,21.577333,68403000
2018-02-14,21.389334,21.744667,21.234667,21.487333,21.487333,59260500
2018-02-15,21.633333,22.274668,21.493334,22.271334,22.271334,88693500
2018-02-16,22.166668,22.874666,22.109333,22.365999,22.365999,84639000
2018-02-20,22.298000,22.722668,22.100000,22.318001,22.318001,60141000
2018-02-21,22.402000,22.646000,22.211332,22.219999,22.219999,48294000
2018-02-22,22.368668,23.162666,22.316668,23.077999,23.077999,104547000
2018-02-23,23.188667,23.666000,23.139999,23.469999,23.469999,87261000
2018-02-26,23.566668,23.933332,23.490667,23.827999,23.827999,65100000
2018-02-27,23.750000,23.999332,23.334000,23.399332,23.399332,71961000
2018-02-28,23.504667,23.682667,22.814667,22.870667,22.870667,91045500
2018-03-01,23.000668,23.244667,22.004667,22.062000,22.062000,103284000
2018-03-02,21.798668,22.348000,21.531334,22.341333,22.341333,76392000
2018-03-05,22.159332,22.516666,21.952667,22.223333,22.223333,57357000
2018-03-06,22.250000,22.424667,21.802000,21.879999,21.879999,64285500
2018-03-07,21.695999,22.166668,21.449333,22.153334,22.153334,75109500
2018-03-08,22.190666,22.219999,21.751333,21.940001,21.940001,53493000
2018-03-09,21.606667,21.899332,21.491333,21.811333,21.811333,82602000
2018-03-12,21.907333,23.147333,21.766666,23.034000,23.034000,123960000
2018-03-13,21.907333,23.147333,21.766666,22.789333,22.789333,89487000
2018-03-14,22.450666,22.653999,21.595333,21.775333,21.775333,119511000
2018-03-15,21.958668,22.190001,21.406668,21.706667,21.706667,98472000
2018-03-16,21.528667,21.826668,21.271334,21.423332,21.423332,91759500
2018-03-19,21.100000,21.383333,20.644667,20.903999,20.903999,112264500
2018-03-20,20.991333,21.083332,20.584000,20.703333,20.703333,71464500
2018-03-21,20.683332,21.496000,20.679333,21.101999,21.101999,89376000
2018-03-22,20.926001,21.254667,20.545334,20.606667,20.606667,74097000
2018-03-23,20.750000,20.750000,20.030001,20.102667,20.102667,99823500
2018-03-26,20.489332,20.506001,19.424000,20.278667,20.278667,125628000
2018-03-27,20.266666,20.284666,18.478666,18.612000,18.612000,208080000
2018-03-28,17.638666,17.912001,16.806667,17.185333,17.185333,315021000
2018-03-29,17.099333,18.063999,16.547333,17.742001,17.742001,227560500
2018-04-02,17.084000,17.355333,16.306000,16.832001,16.832001,241710000
2018-04-03,17.988001,18.223333,16.966000,17.835333,17.835333,282666000
2018-04-04,16.851999,19.224667,16.799999,19.129333,19.129333,298450500
2018-04-05,19.289333,20.417334,19.213333,20.381332,20.381332,286816500
2018-04-06,20.066668,20.618668,19.700001,19.953333,19.953333,202804500
2018-04-09,20.024668,20.633333,19.280666,19.310667,19.310667,153747000
2018-04-10,19.931334,20.473333,19.578667,20.313334,20.313334,164847000
2018-04-11,20.049334,20.598667,19.977333,20.062000,20.062000,112243500
2018-04-12,20.154667,20.263332,19.578667,19.605333,19.605333,114132000
2018-04-13,20.240000,20.263332,19.732000,20.022667,20.022667,109908000
2018-04-16,19.933332,19.977333,19.267332,19.414000,19.414000,95077500
2018-04-17,19.257999,19.478001,18.834000,19.179333,19.179333,105000000
2018-04-18,19.405333,20.016001,19.210667,19.556667,19.556667,98365500
2018-04-19,19.405333,20.067333,19.236668,20.005333,20.005333,91359000
2018-04-20,19.677999,19.998667,19.316668,19.349333,19.349333,84418500
2018-04-23,19.419333,19.441334,18.822001,18.891333,18.891333,73401000
2018-04-24,19.000000,19.139334,18.563999,18.897333,18.897333,85279500
2018-04-25,18.900000,19.010668,18.483334,18.712667,18.712667,60204000
2018-04-26,18.583332,19.052668,18.433332,19.032000,19.032000,65340000
2018-04-27,19.024668,19.631332,18.922001,19.605333,19.605333,65469000
2018-04-30,19.573999,19.915333,19.500000,19.593332,19.593332,63423000
2018-05-01,19.567333,20.054667,19.548000,19.994667,19.994667,69384000
2018-05-02,19.904667,20.456667,19.851999,20.076668,20.076668,134556000
2018-05-03,18.586000,19.202667,18.348667,18.963333,18.963333,260281500
2018-05-04,18.866667,19.790667,18.634666,19.606001,19.606001,128541000
2018-05-07,19.833332,20.397333,19.677999,20.184668,20.184668,130173000
2018-05-08,20.053333,20.516666,19.933332,20.131332,20.131332,88950000
2018-05-09,20.027332,20.467333,20.003332,20.456667,20.456667,85911000
2018-05-10,20.500000,20.865999,20.274000,20.334667,20.334667,84774000
2018-05-11,20.513332,20.591999,19.938667,20.070667,20.070667,70194000
2018-05-14,20.221333,20.329332,19.441334,19.464666,19.464666,109302000
2018-05-15,19.000668,19.130667,18.700001,18.945333,18.945333,142788000
2018-05-16,18.922001,19.254000,18.770666,19.098667,19.098667,85110000
2018-05-17,19.059999,19.279333,18.931334,18.969334,18.969334,66309000
2018-05-18,18.976667,18.976667,18.266666,18.454666,18.454666,108778500
2018-05-21,18.755333,19.432667,18.753332,18.966000,18.966000,137739000
2018-05-22,19.184000,19.200001,18.228001,18.334000,18.334000,134187000
2018-05-23,18.517332,18.660667,18.266666,18.604668,18.604668,89776500
2018-05-24,18.559999,18.740667,18.326000,18.523333,18.523333,62650500
2018-05-25,18.508667,18.642668,18.374001,18.590000,18.590000,58126500
2018-05-29,18.567333,19.100000,18.410000,18.917334,18.917334,84999000
2018-05-30,18.886000,19.667334,18.773333,19.448000,19.448000,112345500
2018-05-31,19.147333,19.358000,18.862000,18.982000,18.982000,88795500
2018-06-01,19.057333,19.463333,18.922667,19.454666,19.454666,81366000
2018-06-04,19.622667,19.933332,19.570000,19.782667,19.782667,71967000
2018-06-05,19.846666,19.853333,19.115999,19.408667,19.408667,89928000
2018-06-06,20.033333,21.478001,19.832001,21.299999,21.299999,281509500
2018-06-07,21.076668,22.000000,20.905333,21.072666,21.072666,215179500
2018-06-08,21.266666,21.632000,21.143333,21.177334,21.177334,123078000
2018-06-11,21.500668,22.310667,21.500000,22.139999,22.139999,197752500
2018-06-12,22.980000,23.664667,22.533333,22.851334,22.851334,335211000
2018-06-13,23.114000,23.146667,22.653334,22.985332,22.985332,142047000
2018-06-14,23.175333,23.916668,23.106667,23.848000,23.848000,164715000
2018-06-15,23.589333,24.311333,23.416668,23.878000,23.878000,162724500
2018-06-18,23.693333,24.915333,23.633333,24.722000,24.722000,181098000
2018-06-19,24.344000,24.666668,23.083332,23.503332,23.503332,191428500
2018-06-20,23.869333,24.292000,23.466667,24.148001,24.148001,125755500
2018-06-21,24.133333,24.414000,23.084667,23.167334,23.167334,119506500
2018-06-22,23.436001,23.483334,22.133333,22.242001,22.242001,153991500
2018-06-25,22.007999,22.564667,21.833332,22.200666,22.200666,103969500
2018-06-26,22.403334,22.903334,21.719999,22.799999,22.799999,111787500
2018-06-27,23.000000,23.386000,22.633333,22.966667,22.966667,125005500
2018-06-28,23.243999,23.801332,23.073999,23.328667,23.328667,125970000
2018-06-29,23.555332,23.590668,22.827333,22.863333,22.863333,97386000
2018-07-02,24.004667,24.318666,21.990000,22.337999,22.337999,281397000
2018-07-03,22.116667,22.166000,20.646000,20.724001,20.724001,184239000
2018-07-05,20.917334,20.959333,19.747999,20.610666,20.610666,262146000
2018-07-06,20.330000,20.804667,20.133333,20.593332,20.593332,132982500
2018-07-09,20.799334,21.234667,20.533333,21.233999,21.233999,113952000
2018-07-10,21.637333,21.845333,21.280001,21.497999,21.497999,142072500
2018-07-11,21.053333,21.462667,21.004667,21.264000,21.264000,73261500
2018-07-12,21.428667,21.548668,20.851334,21.114000,21.114000,85818000
2018-07-13,21.038668,21.305332,20.616667,21.257999,21.257999,88047000
2018-07-16,20.780666,21.010668,20.416668,20.673332,20.673332,117280500
